"stageid","traversedpath","accountid","name","accountnumber","accountratingcode","address1_composite","address1_addresstypecode","address1_city","address1_country","address1_county","address1_fax","address1_freighttermscode","address1_latitude","address1_longitude","address1_name","address1_postofficebox","address1_primarycontactname","address1_stateorprovince","address1_line1","address1_line2","address1_line3","address1_telephone2","address1_telephone3","address1_postalcode","address2_composite","address2_addresstypecode","address2_city","address2_country","address2_county","address2_fax","address2_latitude","address2_longitude","address2_name","address2_postofficebox","address2_primarycontactname","address2_stateorprovince","address2_line1","address2_line2","address2_line3","address2_telephone1","address2_telephone2","address2_telephone3","address2_postalcode","address1_telephone1","aging30","aging30_base","aging60","aging60_base","aging90","aging90_base","ic_allowautoupdateofdescription","revenue","revenue_base","businesstypecode","accountcategorycode","accountclassificationcode","adx_createdbyipaddress","adx_createdbyusername","creditonhold","creditlimit","creditlimit_base","customersizecode","entityimage","description","donotbulkemail","donotbulkpostalmail","donotemail","donotfax","donotpostalmail","donotphone","emailaddress1","emailaddress2","emailaddress3","entityimageid","exchangerate","ic_facebooklink","fax","followemail","ftpsiteurl","msdyn_gdproptout","ic_hoursofoperation","importsequencenumber","industrycode","ic_instagramlink","lastusedincampaign","lastonholdtime","ic_linkedinlink","telephone1","marketcap","marketcap_base","marketingonly","merged","adx_modifiedbyipaddress","adx_modifiedbyusername","numberofemployees","onholdtime","opendeals","opendeals_date","opendeals_state","openrevenue","openrevenue_base","openrevenue_date","openrevenue_state","telephone2","ownershipcode","participatesinworkflow","paymenttermscode","preferredappointmentdaycode","preferredcontactmethodcode","preferredappointmenttimecode","primarysatoriid","msdyn_primarytimezone","primarytwitterid","processid","ic_projectstatus","ic_referralcount","ic_referralcount_date","ic_referralcount_state","customertypecode","ic_sector","donotsendmm","sharesoutstanding","shippingmethodcode","sic","statuscode","statecode","stockexchange","teamsfollowed","telephone3","territorycode","tickersymbol","timespentbymeonemailandmeetings","timezoneruleversionnumber","utcconversiontimezonecode","versionnumber","websiteurl","yominame","ic_youtubelink","createdbyexternalparty","transactioncurrencyid","msdyn_accountkpiid","slainvokedid","msa_managingpartnerid","masterid","modifiedbyexternalparty","originatingleadid","owningbusinessunit","parentaccountid","preferredequipmentid","preferredserviceid","defaultpricelevelid","primarycontactid","msdyn_salesaccelerationinsightid","msdyn_segmentid","slaid","territoryid","preferredsystemuserid.azureactivedirectoryobjectid"
"","","c2310eb1-a798-f011-bbd3-000d3a33b883","Teen Challenge - Jacksonville - Men","","1","3333 Philips Hwy
Jacksonville, FL 32207
United States","","Jacksonville","United States","","","","","","","","","FL","3333 Philips Hwy","","","","","32207","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","Jacksonville Men’s Rehab is a faith-based residential program that provides long-term recovery and rehabilitation services for men struggling with drug and alcohol addiction. Located in Northeast Florida, the program serves areas including Jacksonville and Clay County. It focuses on life transformation through a structured environment that combines counseling, work therapy, spiritual guidance, and life skills training to help men overcome addiction and reintegrate into society as productive individuals.","False","False","False","False","False","False","","","","","1","https://www.facebook.com/JacksonvilleMensRehab","","True","","False","","","","","","","","(866) 563-0497","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","00000000-0000-0000-0000-000000000000","123300003","0","2026-02-16 14:55:30.0000000","1","","123300001","False","","1","","1","0","","","","1","","","","","21589826","https://jacksonvillemensrehab.com","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","","","","","",""
"","","cbc6cbf6-a698-f011-bbd3-000d3a33b883","Teen Challenge - Jacksonville, FL - Women","","1","6900 Wheat Rd
Jacksonville,, FL 32244
United States","","Jacksonville,","United States","","","","","","","","","FL","6900 Wheat Rd","","","","","32244","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","Teen Challenge Southeast Region is a faith-based organization dedicated to helping individuals overcome life-controlling issues such as substance abuse through long-term residential programs, counseling, and spiritual guidance. They operate multiple centers across the Southeast, including programs that serve the Northeast Florida area like Jacksonville and Clay County, focusing on rehabilitation, personal development, and community reintegration.","False","False","False","False","False","False","info@teenchallenge.cc","","","","1","https://www.facebook.com/TeenChallengeSoutheast","","True","","False","","","","","","","","904-317-0333","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","00000000-0000-0000-0000-000000000000","123300003","0","2026-02-16 14:55:30.0000000","1","","123300001","False","","1","","1","0","","","","1","","","","","21589822","https://www.teenchallenge.cc","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","","","","","",""
"","","675274a5-f171-f011-b4cc-000d3a3110f3","Soldier's Freedom Outdoors","","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","","False","False","False","False","False","False","info@soldiersfreedomoudoors.org","","","","1","","","True","","False","Tuesday-Friday 9AM -5PM","9","","","","","","800-875-0309","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","","123300003","0","2026-02-16 14:55:30.0000000","1","","123300000","False","","1","","1","0","","","","1","","","","","21589801"," ","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","","","","","",""
"","","5f5274a5-f171-f011-b4cc-000d3a3110f3","Safe Animal Shelter","","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","Safe Animal Shelter is a nonprofit organization dedicated to rescuing, caring for, and rehoming abandoned, abused, and neglected animals in Northeast Florida, including areas like Clay County and Jacksonville. They provide shelter, medical care, and adoption services to ensure animals find loving, permanent homes. The organization also promotes responsible pet ownership and community education to reduce pet overpopulation and improve animal welfare in the region.","False","False","False","False","False","False"," ","","","","1","https://www.facebook.com/safeanimalshelter/","","True","","False","M-F 12PM -5 PM","9","","","","","","904-375-9122","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","","123300003","0","2026-02-16 14:55:30.0000000","1","","123300000","False","","1","","1","0","","","","1","","","","","21589798","https://safeanimalshelter.com/","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","","","","","",""
"","","035274a5-f171-f011-b4cc-000d3a3110f3","Bannerman Learning Center","","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","The website belongs to the Bannerman Learning Center, part of Clay County District Schools in Northeast Florida. The center provides alternative education programs for students in Clay County, focusing on academic support, behavioral interventions, and personalized learning plans to help students succeed and transition back to their home schools or graduate. It serves as a resource for students who need a structured and supportive environment to achieve educational goals.","False","False","False","False","False","False"," ","","","","1","https://www.facebook.com/ClayCountyDistrictSchools","","True","","False","M-F 6:30 AM - 2:30 PM","9","","","","","","904-336-4975","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","","123300003","0","2026-02-16 14:55:30.0000000","1","","123300002","False","","1","","2","1","","","","1","","","","","21589794","https://www.oneclay.net/o/blc/page/school-information-page","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","","","","","",""
"","","d7533dbf-c429-f011-8c4e-0022480b28b9","Fatherhood PRIDE","","1","151 College Dr
Orange Park, FL 32065
USA","","Orange Park","USA","","","","","","","","","FL","151 College Dr","","","","","32065","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","Fatherhood PRIDE is a program of the Northeast Florida Healthy Start Coalition that focuses on supporting fathers in the Northeast Florida area, including Clay County and Jacksonville. The program aims to promote responsible fatherhood by providing education, resources, and support to help fathers become more engaged in their children's lives. Services include parenting classes, job readiness training, and assistance in navigating community resources to strengthen families and improve child well-being.","False","False","False","False","False","False","yjohnson@nefhsc.org","","","","1","https://www.facebook.com/FatherhoodPRIDE","","True","","False","8:00 AM - 5:00 PM","","","","","","","904-527-3519","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","00000000-0000-0000-0000-000000000000","123300003","1","2026-02-16 14:55:30.0000000","1","","123300000","False","","1","","1","0","","","","1","","","","","21508191","https://www.nefhealthystart.org/fatherhoodpride/","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","b8545ed9-c429-f011-8c4e-0022480b28b9","","","","8bdcc66d-6941-f011-877a-0022480b28b9","","","","",""
"","","395560d5-f271-f011-b4cc-0022480b28b9","Big Brothers Big Sisters NE FL","","1","40 East Adams Street#220
Jacksonville, FL","","Jacksonville","","","","","","","","","","FL","40 East Adams Street#220","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","Big Brothers Big Sisters of Northeast Florida helps children in Clay County reach their full potential by providing mentoring relationships with caring adult volunteers. The organization matches “Bigs” with “Littles” to build confidence, improve school performance, and encourage positive decision-making. Through its community-based and school-based programs, BBBS strengthens youth development and creates lasting impacts in Clay County families.","False","False","False","False","False","False","Kharley@bbbsnefl.org","","","","1","https://www.facebook.com/BBBSNEFL/","","True","","False","Mon- Fri 9:00am- 5pm","","","","","","","904-727-9797","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","00000000-0000-0000-0000-000000000000","123300003","1","2026-02-16 14:55:30.0000000","1","","123300000","False","","1","","1","0","","","","1","","","","","21461711","https://www.bbbsnefl.org","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","31f0bd87-aeb5-f011-bbd2-0022480c3b27","","","","",""
"","","895274a5-f171-f011-b4cc-000d3a3110f3","Assisting Hands Home Care - South Jacksonville","","1","1950 Miller St.
Suite 6
Orange Park, FL 321073","","Orange Park","","","","","","","","","","FL","1950 Miller St.","Suite 6","","","","321073","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","Assisting Hands Home Care South Jacksonville provides professional in-home care services for seniors and individuals with disabilities in the Northeast Florida area, including Clay County and Jacksonville. Their services include personal care, companionship, meal preparation, light housekeeping, medication reminders, and specialized care for conditions such as dementia and Alzheimer’s. They focus on enabling clients to remain safely and comfortably in their own homes while maintaining their independence and quality of life.","False","False","False","False","False","False","hr_sjax@assistinghands.com","","","","1","https://www.facebook.com/assistinghandssouthjax/","","True","","False","Available 24hrs","9","","","","","","(904) 746-1036","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","","123300003","1","2026-02-16 14:55:30.0000000","1","","123300003","False","","1","","1","0","","","","1","","","","","21461531","https://www.assistinghandsjax.com","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","24d9af76-2cd1-f011-8543-00224803e873","","","","",""
"","","015274a5-f171-f011-b4cc-000d3a3110f3","Assisted Living Locators of Northeast Florida","","1","12724 Gran Bay Parkway W
Suite 410
Jacksonville, FL 32258","","Jacksonville","","","","","","","","","","FL","12724 Gran Bay Parkway W","Suite 410","","","","32258","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","Assisted Living Locators Northeast Florida is a senior care placement service that helps families in areas like Clay County and Jacksonville find the right assisted living, memory care, or independent living communities for their loved ones. They provide personalized guidance, local expertise, and support throughout the decision-making process to ensure seniors receive the care and environment best suited to their needs.","False","False","False","False","False","False","bsheridan@assistedlivinglocators.com","","","","1","","","True","","False","Open 24 hours, 7 days a week","9","","","","","","904-559-3203","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","","123300003","1","2026-02-16 14:55:30.0000000","1","","123300003","False","","1","","1","0","","","","1","","","","","21461179","https://assistedlivinglocatorsnortheastflorida.com/","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","9e2c7fe5-d58c-f011-b4cc-6045bd07cee7","","","","",""
"","","7a424708-d8b4-f011-bbd3-000d3a35deaf","ArchWell Health","","1","311 Blanding Blvd. Ste. 4
Orange Park, Fl 32073","","Orange Park","","","","","","","","","","Fl","311 Blanding Blvd. Ste. 4","","","","","32073","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","Medical by appointment only and through referral. Blood draw, Senior activities, Transportation, Telehealth available,","False","False","False","False","False","False","Carlos.Rodriguez@arhwellhealth.com","","","","1","","","True","","False","","","","","","","","904-898-4045","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","00000000-0000-0000-0000-000000000000","123300003","1","2026-02-16 14:55:30.0000000","1","","123300003","False","","1","","1","0","","","","1","","","","","21382311","https://ArchWellHealth.com","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","deb58852-d8b4-f011-bbd3-000d3a35deaf","","","","",""
"","","fd5174a5-f171-f011-b4cc-000d3a3110f3","Answers Health and Resource Facility","","1","512 West Weldon St.
Stark, FL 32091","","Stark","","","","","","","","","","FL","512 West Weldon St.","","","","","32091","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","Answers Health and Resource Facility is a faith-based nonprofit serving the Lake Region (Keystone Heights, Starke, and surrounding areas) of Northeast Florida since 2011. It provides free and confidential support for individuals and families in crisis – including counseling, life-skills education, pregnancy testing and ultrasounds, and other health resources – to help clients achieve mental stability, physical health, and a strong spiritual foundation. By offering mentoring programs, parenting classes, and material assistance, Answers Resource Facility works to strengthen families and foster hope in the Clay County community.","False","False","False","False","False","False","info@findanswersnow.org","","","","1","https://www.facebook.com/findanswersnow/","","True","","False","Tuesday-Thursday 9:30am-3:30pm Wednesday 9:30AM-3:30PM","9","","","","","","352-473-1000","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","","123300003","1","2026-02-16 14:55:30.0000000","1","","123300000","False","","1","","1","0","","","","1","","","","","21382054","https://findanswersnow.org","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","64de7e83-fc92-f011-b41c-000d3a33b883","","","","",""
"","","f55174a5-f171-f011-b4cc-000d3a3110f3","Adult and Community Education Center","","1","2306 Kingsley Ave.
Orange Park, FL 32073","","Orange Park","","","","","","","","","","FL","2306 Kingsley Ave.","","","","","32073","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","Clay County Adult & Community Education provides continuing education courses for adult students within Clay, and the surrounding counties.  Classes include: ABE/GED preparation courses, ESOL (English Speakers of Other Languages) courses, and Career Certification courses (CNA, Phlebotomy and 911 Dispatch, Microsoft Office Specialist).

Our facility is also a Pearson VUE Authorized Test Center specializing in GED, CompTIA, GED, CompTIA, CDA, Cisco System exams, and more.","False","False","False","False","False","False","Brad.Bishop@myoneclay.net","","","","1","https://www.facebook.com/NationalLiteracyDirectory","","True","","False","Mon-Thurs 7:30am-8 pm Friday 7:30-3pm","9","","","","","","904-336-4450","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","","123300003","1","2026-02-16 14:55:30.0000000","1","","123300002","False","","1","","1","0","","","","1","","","","","21381687","https://ace.myoneclay.net","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","c9b47d9d-658e-f011-b4cc-000d3a33b883","","","","",""
"","","e6051199-0089-f011-b4cb-7ced8d6edf51","RPH Foundation for Military and Veterans Affairs","","1","P.O. Box 644
Orange Park, FL 32067","","Orange Park","","","","","","","","","","FL","P.O. Box 644","","","","","32067","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","The Rotary Club of Orange Park Foundation is a nonprofit organization dedicated to supporting charitable, educational, and humanitarian projects in the Northeast Florida area, including Clay County and Jacksonville. Through fundraising events, community service, and partnerships, the foundation provides scholarships, supports local nonprofits, and funds initiatives that improve the quality of life for residents in the region.","False","False","False","False","False","False","Info@rphfoundation.org","","","","1","https://www.facebook.com/rotarycluboforangepark","","True","","False","","","","","","","","844-324-0694","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","00000000-0000-0000-0000-000000000000","123300003","0","2026-02-16 14:55:30.0000000","1","","123300000","False","","1","","1","0","","","","1","","","","","21343500","https://www.rphfoundation.org","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","","","","","",""
"","","ef4168c5-9a2a-f011-8c4d-6045bd08cce2","Community Partnership School - Orange Park High","","1","2300 Kingsley Ave.
Orange Park, FL 32073
United States","","Orange Park","United States","","","","","","","","","FL","2300 Kingsley Ave.","","","","","32073","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","The OneClay school district, serving Clay County, Florida, partners with local businesses, organizations, and community members to support educational initiatives and student success. Their efforts in the Northeast Florida area, including Clay County and Jacksonville, focus on fostering strong community relationships, enhancing student learning experiences, and providing resources that benefit both students and educators.","False","False","False","False","False","False","","","","","1","https://www.facebook.com/oneclayschools","","True","","False","","","","","","","","904-336-8675","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","00000000-0000-0000-0000-000000000000","123300003","0","2026-02-16 14:55:30.0000000","1","","123300000","False","","1","","1","0","","","","1","","","","","21343496","https://www.oneclay.net/o/oph/page/partnerships","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","","","","","",""
"","","10bb2bea-d48c-f011-b4cc-6045bd07cee7","Lighthouse Coaching and Consulting","","1","Orange Park, FL 32065","","Orange Park","","","","","","","","","","FL","","","","","","32065","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","Lighthouse Coaching & Consulting specializes in empowering individuals and organizations to achieve their goals through personalized coaching and strategic consulting. We focus on enhancing Time Management, Productivity, and Accountability by providing tailored solutions that help busy professionals find more time, get more done, and step confidently into leadership roles.

Our approach includes:

Time Management: We assist clients in developing effective strategies to prioritize tasks, streamline workflows, and create structured routines that free up valuable time.

Productivity: Through our Lighthouse Momentum System, we offer tools and techniques designed to improve efficiency, helping clients maximize their output while maintaining balance in their lives.

Accountability: We foster a supportive environment where individuals can set clear goals and receive ongoing guidance, ensuring they stay on track to meet their objectives.

Job Search Coaching: We equip clients with the skills needed to navigate the job market successfully. This includes resume building, interview preparation, and personal branding strategies that empower them to present themselves effectively to potential employers.","False","False","False","False","False","False","scott@lighthousecoaching.me","","","","1","https://www.facebook.com/scottlifecoach","","True","","False","By appointment (See website)","","","https://www.instagram.com/lifecoach.scott/","","","https://www.linkedin.com/in/lifecoachscott/","904-604-9500","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","00000000-0000-0000-0000-000000000000","123300003","0","2026-02-16 14:55:30.0000000","1","","123300003","False","","1","","1","0","","","","1","","","","","21343490","https://www.lighthousecoaching.me","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","aac876fc-d48c-f011-b4cc-6045bd07cee7","","","","",""
"","","169666f3-511a-f011-998b-6045bd053599","United Way of NE FL","","1","40 East Adams Street
Suite 200
Jacksonville, FL 32202","","Jacksonville","","","","","","","","","","FL","40 East Adams Street","Suite 200","","","","32202","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","United Way of Northeast Florida is a nonprofit organization dedicated to improving the quality of life in the Northeast Florida region, including areas like Clay County and Jacksonville. They focus on creating community-driven solutions in education, financial stability, health, and basic needs. Through partnerships, volunteerism, and targeted programs, they aim to break the cycle of poverty and help individuals and families achieve long-term success.","False","False","False","False","False","False","erica1@uwnefl.org","","","","1","https://www.facebook.com/unitedwaynefl","","True","","False","","2","","","","","","904-390-3200","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","","123300001","0","2026-02-16 14:55:30.0000000","1","","123300000","False","","1","","1","0","","","","1","","","","","21343481","https://unitedwaynefl.org/","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","","","","","",""
"","","069666f3-511a-f011-998b-6045bd053599","Hope is Restored","","1","P.O. Box 849
Orange Park, FL 32067","","Orange Park","","","","","","","","","","FL","P.O. Box 849","","","","","32067","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","Hope is Restored is a faith-based nonprofit organization serving Northeast Florida, including areas like Clay County and Jacksonville. They focus on providing support, resources, and restoration for individuals and families impacted by human trafficking. Their efforts include awareness programs, survivor support services, community education, and partnerships with local organizations to combat trafficking and aid recovery.","False","False","False","False","False","False","erica@hope-isrestored.org","","","","1","https://www.facebook.com/hopeisrestoredinc","","True","","False","","2","","","","","","904-413-1005","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","","123300000","0","2026-02-16 14:55:30.0000000","1","","123300000","False","","1","","1","0","","","","1","","","","","21343473","https://www.hopeisrestored.org/","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","","","","","",""
"","","da9566f3-511a-f011-998b-6045bd053599","St. Johns Apartments","","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","","False","False","False","False","False","False","","","","","1","","","True","","False","","2","","","","","","904-272-1448","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","","123300003","0","2026-02-16 14:55:30.0000000","1","","123300003","False","","1","","1","0","","","","1","","","","","21343459","","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","","","","","",""
"","","d09566f3-511a-f011-998b-6045bd053599","Pinewood Apartments","","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","","False","False","False","False","False","False","","","","","1","","","True","","False","","2","","","","","","904-284-3548","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","","123300003","0","2026-02-16 14:55:30.0000000","1","","123300003","False","","1","","1","0","","","","1","","","","","21343456","","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","","","","","",""
"","","ce9566f3-511a-f011-998b-6045bd053599","Ramblewood Apartments","","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","","False","False","False","False","False","False","","","","","1","","","True","","False","","2","","","","","","904-513-8822","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","","123300003","0","2026-02-16 14:55:30.0000000","1","","123300003","False","","1","","1","0","","","","1","","","","","21343455","","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","","","","","",""
"","","c69566f3-511a-f011-998b-6045bd053599","Red Cross Northeast Florida Chapter","","1","PO Box 142
Orange Park, FL 32067","","Orange Park","","","","","","","","","","FL","PO Box 142","","","","","32067","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","Quigley House is a comprehensive domestic violence and sexual assault center serving Clay County and the greater Northeast Florida area, including Jacksonville. The organization provides shelter, advocacy, counseling, and outreach services to survivors of domestic violence and sexual assault. Their mission is to protect and empower victims, promote safety, and work toward ending abuse through prevention, intervention, and education programs.","False","False","False","False","False","False","christian.smith@redcross.org","","","","1","https://www.facebook.com/QuigleyHouse","","True","","False","","2","","","","","","904-358-8091","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","","123300003","0","2026-02-16 14:55:30.0000000","1","","123300000","False","","1","","1","0","","","","1","","","","","21343453","https://www.redcross.org","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","","","","","",""
"","","c29566f3-511a-f011-998b-6045bd053599","St. Lukes Parish","","1","1606 Blanding Blvd
Middleburg, FL 32068","","Middleburg","","","","","","","","","","FL","1606 Blanding Blvd","","","","","32068","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","St. Luke's Catholic Church is a parish community located in Middleburg, Florida, serving the Northeast Florida area including Clay County and Jacksonville. The church offers regular Mass services, sacraments, faith formation programs, and community outreach initiatives. It is dedicated to fostering spiritual growth, providing religious education, and engaging in charitable activities to support the local community.","False","False","False","False","False","False","office@stlukesparish.org","","","","1","https://www.facebook.com/stlukesparishmiddleburg","","True","","False","3rd Saturday of each month Food Distribution. Holy Sat. before Easter or Christmas moves back a week.","2","","","","","","904-282-0439","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","","123300003","0","2026-02-16 14:55:30.0000000","1","","123300001","False","","1","","1","0","","","","1","","","","","21343451","https://www.stlukesparish.org/","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","","","","","",""
"","","d303d6ea-1779-f011-b4cc-0022480b28b9","Impact Clay Train","","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","At the Impact Clay Train events, mobile neighborhood care teams made up of healthcare professionals and community workers travel into underserved areas to deliver essential services like medical care, education, hygiene support, food assistance, free haircuts, technology access and more. Through collaborative efforts with local organizations and volunteers, we ensure that everyone in our community has access to basic necessities and opportunities for growth and well-being.","False","False","False","False","False","False","info@impactclay.org","","","","1","https://www.facebook.com/ImpactClay/","","True","","False","","","","","","","","904-330-1848","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","00000000-0000-0000-0000-000000000000","123300003","1","2026-02-16 14:55:30.0000000","1","","123300000","False","","1","","1","0","","","","1","","","","","21343443","https://www.impactclay.org/impact-clay-train","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","07cd8295-1779-f011-b4cc-0022480b28b9","","","","4cda35e8-376e-f011-b4cc-0022480b28b9","","","","",""
